,order_id,order_date,ship_mode,segment,country,city,state,postal_code,region,category,sub_category,product_id,quantity,discount,sales_price,profit,order_Date
518,519,10-11-2022,Standard Class,Home Office,United States,Great Falls,Montana,59405,West,Office Supplies,Storage,OFF-ST-10004459,3,56.5,1073.5,53.5,10-11-2022
519,520,11-04-2022,Standard Class,Consumer,United States,Houston,Texas,77041,Central,Technology,Accessories,TEC-AC-10000171,1,0.8,19.2,-0.8,11-04-2022
520,521,24-03-2023,Standard Class,Consumer,United States,Houston,Texas,77041,Central,Office Supplies,Storage,OFF-ST-10000736,2,5.2,124.8,4.8,24-03-2023
521,522,24-05-2022,Standard Class,Consumer,United States,Houston,Texas,77041,Central,Office Supplies,Binders,OFF-BI-10000285,9,0.3,9.7,-0.3,24-05-2022
522,523,17-12-2023,First Class,Corporate,United States,Detroit,Michigan,48234,Central,Furniture,Tables,FUR-TA-10001857,2,4.2,205.8,25.8,17-12-2023
523,524,01-11-2022,First Class,Consumer,United States,Los Angeles,California,90032,West,Technology,Phones,TEC-PH-10003555,3,3,57,7,01-11-2022
524,525,19-11-2023,First Class,Consumer,United States,Los Angeles,California,90032,West,Technology,Accessories,TEC-AC-10003832,2,2.8,67.2,7.2,19-11-2023
525,526,18-07-2022,Standard Class,Consumer,United States,Lawrence,Massachusetts,1841,East,Office Supplies,Fasteners,OFF-FA-10002815,5,0.8,19.2,-0.8,18-07-2022
526,527,06-01-2023,Standard Class,Home Office,United States,Lakeland,Florida,33801,South,Furniture,Chairs,FUR-CH-10003379,3,13.6,666.4,126.4,06-01-2023
527,528,22-11-2023,Standard Class,Home Office,United States,Lakeland,Florida,33801,South,Furniture,Furnishings,FUR-FU-10001756,3,1,49,-1,22-11-2023
528,529,11-11-2022,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Storage,OFF-ST-10004963,3,2,38,-2,11-11-2022
529,530,29-01-2022,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Supplies,OFF-SU-10002881,1,13.4,656.6,106.6,29-01-2022
530,531,02-01-2023,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Envelopes,OFF-EN-10001335,6,1.5,48.5,-1.5,02-01-2023
531,532,05-12-2022,Second Class,Corporate,United States,Los Angeles,California,90036,West,Furniture,Chairs,FUR-CH-10000595,1,5.7,184.3,34.3,05-12-2022
532,533,14-05-2023,Standard Class,Consumer,United States,Los Angeles,California,90032,West,Furniture,Furnishings,FUR-FU-10000448,3,1,49,9,14-05-2023
533,534,28-02-2022,Second Class,Consumer,United States,Montgomery,Alabama,36116,South,Technology,Phones,TEC-PH-10000984,5,29.4,950.6,130.6,28-02-2022
534,535,05-06-2023,Second Class,Consumer,United States,Montgomery,Alabama,36116,South,Office Supplies,Binders,OFF-BI-10002557,5,0.4,19.6,-0.4,05-06-2023
535,536,27-08-2022,Standard Class,Consumer,United States,Mesa,Arizona,85204,West,Office Supplies,Storage,OFF-ST-10001325,2,1,19,-1,27-08-2022
536,537,26-10-2022,Second Class,Consumer,United States,Chicago,Illinois,60653,Central,Office Supplies,Binders,OFF-BI-10002429,7,2,38,8,26-10-2022
537,538,23-08-2022,Standard Class,Home Office,United States,New York City,New York,10009,East,Office Supplies,Binders,OFF-BI-10004528,4,0.4,9.6,-0.4,23-08-2022
538,539,21-05-2023,Standard Class,Consumer,United States,Henderson,Kentucky,42420,South,Office Supplies,Appliances,OFF-AP-10001271,3,6,144,14,21-05-2023
539,540,23-10-2023,Standard Class,Consumer,United States,Henderson,Kentucky,42420,South,Furniture,Chairs,FUR-CH-10002647,4,11.2,268.8,38.8,23-10-2023
540,541,04-04-2023,First Class,Consumer,United States,Green Bay,Wisconsin,54302,Central,Technology,Accessories,TEC-AC-10001432,6,18.8,451.2,41.2,04-04-2023
541,542,28-11-2022,First Class,Corporate,United States,Tucson,Arizona,85705,West,Technology,Phones,TEC-PH-10002262,8,15.2,364.8,64.8,28-11-2022
542,543,08-04-2023,Standard Class,Consumer,United States,Springfield,Ohio,45503,East,Office Supplies,Storage,OFF-ST-10001809,9,13,637,37,08-04-2023
543,544,15-12-2023,Standard Class,Consumer,United States,Fort Worth,Texas,76106,Central,Technology,Accessories,TEC-AC-10001465,2,2.4,57.6,7.6,15-12-2023
544,545,30-06-2023,Standard Class,Consumer,United States,Fort Worth,Texas,76106,Central,Technology,Phones,TEC-PH-10002597,1,5,95,-5,30-06-2023
545,546,13-11-2023,Standard Class,Consumer,United States,Fort Worth,Texas,76106,Central,Furniture,Furnishings,FUR-FU-10000723,4,2.1,67.9,7.9,13-11-2023
546,547,26-08-2022,First Class,Home Office,United States,New York City,New York,10035,East,Office Supplies,Binders,OFF-BI-10000404,6,1.6,38.4,8.4,26-08-2022
547,548,22-09-2022,First Class,Home Office,United States,New York City,New York,10035,East,Office Supplies,Paper,OFF-PA-10002986,2,0.5,9.5,-0.5,22-09-2022
548,549,21-09-2022,Second Class,Corporate,United States,Chicago,Illinois,60653,Central,Office Supplies,Storage,OFF-ST-10000604,9,10,240,30,21-09-2022
549,550,05-06-2022,Second Class,Corporate,United States,Chicago,Illinois,60653,Central,Office Supplies,Binders,OFF-BI-10004738,3,0.5,9.5,-0.5,05-06-2022
550,551,09-01-2023,Second Class,Corporate,United States,Chicago,Illinois,60653,Central,Office Supplies,Supplies,OFF-SU-10001935,5,0.5,9.5,-0.5,09-01-2023
551,552,21-09-2023,Second Class,Consumer,United States,San Francisco,California,94110,West,Furniture,Chairs,FUR-CH-10002024,2,33.6,1086.4,156.4,21-09-2023
552,553,02-06-2022,First Class,Consumer,United States,Jacksonville,Florida,32216,South,Furniture,Furnishings,FUR-FU-10003039,1,0.9,29.1,9.1,02-06-2022
553,554,01-09-2022,Standard Class,Consumer,United States,Houston,Texas,77070,Central,Office Supplies,Fasteners,OFF-FA-10004248,3,0.4,9.6,-0.4,01-09-2022
554,555,09-03-2023,Second Class,Corporate,United States,Anaheim,California,92804,West,Office Supplies,Storage,OFF-ST-10001780,2,26,1274,74,09-03-2023
555,556,01-07-2023,Second Class,Consumer,United States,Wilmington,North Carolina,28403,South,Office Supplies,Art,OFF-AR-10003560,4,1,19,-1,01-07-2023
556,557,17-11-2022,Standard Class,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Labels,OFF-LA-10001297,2,0.4,19.6,-0.4,17-11-2022
557,558,25-11-2023,Standard Class,Consumer,United States,Los Angeles,California,90045,West,Furniture,Tables,FUR-TA-10004256,4,53.6,1286.4,26.4,25-11-2023
558,559,29-11-2023,Standard Class,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Paper,OFF-PA-10003441,5,0.9,29.1,-0.9,29-11-2023
559,560,27-11-2022,Second Class,Consumer,United States,San Francisco,California,94110,West,Furniture,Furnishings,FUR-FU-10003347,3,2,38,-2,27-11-2022
560,561,21-06-2022,Second Class,Consumer,United States,San Francisco,California,94110,West,Office Supplies,Binders,OFF-BI-10000069,7,3.2,76.8,6.8,21-06-2022
561,562,17-03-2023,Second Class,Consumer,United States,Tampa,Florida,33614,South,Office Supplies,Appliances,OFF-AP-10003914,5,0.4,9.6,-0.4,17-03-2023
562,563,04-10-2022,Second Class,Consumer,United States,Tampa,Florida,33614,South,Furniture,Furnishings,FUR-FU-10004020,3,0.2,9.8,-0.2,04-10-2022
563,564,14-06-2022,First Class,Consumer,United States,Seattle,Washington,98105,West,Office Supplies,Fasteners,OFF-FA-10003467,2,0,0,0,14-06-2022
564,565,26-01-2022,First Class,Consumer,United States,Seattle,Washington,98105,West,Office Supplies,Labels,OFF-LA-10000634,1,0,0,0,26-01-2022
565,566,06-10-2022,First Class,Consumer,United States,Los Angeles,California,90008,West,Technology,Phones,TEC-PH-10002496,3,14.8,355.2,25.2,06-10-2022
566,567,25-04-2022,Standard Class,Corporate,United States,Seattle,Washington,98105,West,Office Supplies,Paper,OFF-PA-10004530,8,4.5,85.5,15.5,25-04-2022
567,568,01-01-2022,Standard Class,Corporate,United States,Seattle,Washington,98105,West,Office Supplies,Binders,OFF-BI-10001107,7,3.2,76.8,6.8,01-01-2022
568,569,10-06-2023,Standard Class,Corporate,United States,Seattle,Washington,98105,West,Office Supplies,Paper,OFF-PA-10004451,3,0.4,19.6,-0.4,10-06-2023
569,570,25-11-2022,Standard Class,Corporate,United States,Seattle,Washington,98105,West,Furniture,Chairs,FUR-CH-10004997,3,18,432,62,25-11-2022
570,571,01-03-2022,Standard Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Labels,OFF-LA-10001297,7,2.1,67.9,7.9,01-03-2022
571,572,29-07-2023,Standard Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Fasteners,OFF-FA-10000585,4,0.3,9.7,-0.3,29-07-2023
572,573,25-10-2022,Standard Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Binders,OFF-BI-10001922,7,0.6,29.4,-0.6,25-10-2022
573,574,04-07-2023,Standard Class,Consumer,United States,New York City,New York,10024,East,Technology,Phones,TEC-PH-10000347,3,0.3,9.7,-0.3,04-07-2023
574,575,02-10-2022,Standard Class,Consumer,United States,Marysville,Washington,98270,West,Office Supplies,Art,OFF-AR-10003394,3,0.5,9.5,-0.5,02-10-2022
575,576,14-07-2023,Second Class,Consumer,United States,Long Beach,California,90805,West,Office Supplies,Paper,OFF-PA-10004530,14,6.4,153.6,3.6,14-07-2023
576,577,22-04-2023,Second Class,Consumer,United States,Long Beach,California,90805,West,Office Supplies,Paper,OFF-PA-10001450,4,0.8,19.2,-0.8,22-04-2023
577,578,11-11-2023,Second Class,Consumer,United States,Long Beach,California,90805,West,Office Supplies,Supplies,OFF-SU-10001574,2,0.5,9.5,-0.5,11-11-2023
578,579,08-12-2022,Standard Class,Consumer,United States,Chicago,Illinois,60610,Central,Office Supplies,Storage,OFF-ST-10002974,2,2.1,67.9,-2.1,08-12-2022
579,580,12-06-2023,Standard Class,Consumer,United States,Chicago,Illinois,60610,Central,Furniture,Furnishings,FUR-FU-10001475,1,0.5,9.5,-0.5,12-06-2023
580,581,02-11-2023,Standard Class,Consumer,United States,Los Angeles,California,90004,West,Office Supplies,Supplies,OFF-SU-10004498,4,1.5,48.5,-1.5,02-11-2023
581,582,17-08-2022,Standard Class,Consumer,United States,Denver,Colorado,80219,West,Technology,Phones,TEC-PH-10004977,3,23.5,446.5,6.5,17-08-2022
582,583,23-08-2022,Standard Class,Consumer,United States,Denver,Colorado,80219,West,Technology,Phones,TEC-PH-10000586,2,4.4,105.6,15.6,23-08-2022
583,584,10-07-2023,Standard Class,Consumer,United States,Denver,Colorado,80219,West,Office Supplies,Appliances,OFF-AP-10000358,3,1.5,28.5,-1.5,10-07-2023
584,585,22-07-2023,Standard Class,Consumer,United States,Denver,Colorado,80219,West,Office Supplies,Binders,OFF-BI-10002764,7,0.2,9.8,-0.2,22-07-2023
585,586,16-11-2023,Standard Class,Consumer,United States,Denver,Colorado,80219,West,Technology,Phones,TEC-PH-10001254,4,8.2,401.8,41.8,16-11-2023
586,587,16-07-2022,Standard Class,Consumer,United States,Richmond,Kentucky,40475,South,Furniture,Chairs,FUR-CH-10003956,1,2.8,67.2,7.2,16-07-2022
587,588,21-07-2022,Standard Class,Consumer,United States,Richmond,Kentucky,40475,South,Office Supplies,Labels,OFF-LA-10003930,3,11.6,278.4,8.4,21-07-2022
588,589,03-03-2023,Standard Class,Consumer,United States,Salem,Oregon,97301,West,Technology,Phones,TEC-PH-10003800,2,2.4,77.6,-2.4,03-03-2023
589,590,28-04-2023,Standard Class,Consumer,United States,Salem,Oregon,97301,West,Office Supplies,Paper,OFF-PA-10002005,4,0.4,19.6,-0.4,28-04-2023
590,591,04-07-2023,Standard Class,Consumer,United States,Salem,Oregon,97301,West,Office Supplies,Binders,OFF-BI-10002498,3,0.4,19.6,-0.4,04-07-2023
591,592,23-01-2022,Standard Class,Consumer,United States,Salem,Oregon,97301,West,Office Supplies,Paper,OFF-PA-10004101,2,0.5,9.5,-0.5,23-01-2022
592,593,13-05-2023,Standard Class,Consumer,United States,Laredo,Texas,78041,Central,Office Supplies,Art,OFF-AR-10004078,2,0.3,9.7,-0.3,13-05-2023
593,594,05-12-2023,Standard Class,Consumer,United States,Laredo,Texas,78041,Central,Technology,Accessories,TEC-AC-10001266,3,0.9,29.1,9.1,05-12-2023
594,595,07-06-2023,Standard Class,Consumer,United States,San Diego,California,92024,West,Office Supplies,Appliances,OFF-AP-10004708,2,2.4,77.6,7.6,07-06-2023
595,596,26-03-2023,Standard Class,Consumer,United States,San Diego,California,92024,West,Technology,Copiers,TEC-CO-10004115,3,60,1140,40,26-03-2023
596,597,12-06-2022,Standard Class,Consumer,United States,San Diego,California,92024,West,Technology,Phones,TEC-PH-10002398,5,22.5,427.5,37.5,12-06-2022
597,598,23-03-2022,Standard Class,Consumer,United States,San Diego,California,92024,West,Furniture,Furnishings,FUR-FU-10001979,8,6.6,323.4,13.4,23-03-2022
598,599,08-01-2022,First Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Supplies,OFF-SU-10004115,2,0.2,9.8,-0.2,08-01-2022
599,600,03-04-2023,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Technology,Phones,TEC-PH-10001425,3,2.8,137.2,17.2,03-04-2023
600,601,19-02-2023,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Technology,Phones,TEC-PH-10003963,4,19.6,470.4,80.4,19-02-2023
601,602,10-03-2023,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Supplies,OFF-SU-10001574,2,0.4,9.6,-0.4,10-03-2023
602,603,08-06-2022,Standard Class,Consumer,United States,Tampa,Florida,33614,South,Office Supplies,Storage,OFF-ST-10001490,1,4.2,135.8,15.8,08-06-2022
603,604,19-07-2023,Standard Class,Consumer,United States,Tampa,Florida,33614,South,Furniture,Furnishings,FUR-FU-10001756,3,2.5,47.5,7.5,19-07-2023
604,605,29-03-2022,Standard Class,Consumer,United States,Tampa,Florida,33614,South,Office Supplies,Binders,OFF-BI-10000773,3,0.5,9.5,-0.5,29-03-2022
605,606,25-05-2023,Standard Class,Consumer,United States,Tampa,Florida,33614,South,Office Supplies,Binders,OFF-BI-10001543,4,2,38,-2,25-05-2023
606,607,15-11-2023,Standard Class,Consumer,United States,Tampa,Florida,33614,South,Office Supplies,Paper,OFF-PA-10002120,3,2.6,127.4,7.4,15-11-2023
607,608,04-07-2022,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Binders,OFF-BI-10000848,2,0,0,0,04-07-2022
608,609,11-03-2022,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Art,OFF-AR-10001246,9,0.6,19.4,-0.6,11-03-2022
609,610,07-02-2023,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Technology,Phones,TEC-PH-10003092,2,3,57,7,07-02-2023
610,611,08-02-2023,First Class,Corporate,United States,Dallas,Texas,75217,Central,Technology,Phones,TEC-PH-10003012,3,11.1,358.9,18.9,08-02-2023
611,612,28-09-2022,First Class,Corporate,United States,Dallas,Texas,75217,Central,Office Supplies,Labels,OFF-LA-10004345,4,0.6,19.4,-0.6,28-09-2022
612,613,22-04-2022,Second Class,Corporate,United States,Philadelphia,Pennsylvania,19143,East,Office Supplies,Paper,OFF-PA-10001204,2,0.5,9.5,-0.5,22-04-2022
613,614,29-06-2023,Second Class,Corporate,United States,Philadelphia,Pennsylvania,19143,East,Technology,Phones,TEC-PH-10004667,9,36.5,693.5,3.5,29-06-2023
614,615,11-10-2022,Second Class,Consumer,United States,Grove City,Ohio,43123,East,Technology,Phones,TEC-PH-10000011,10,3.6,116.4,16.4,11-10-2022
615,616,24-06-2022,Second Class,Consumer,United States,Grove City,Ohio,43123,East,Office Supplies,Binders,OFF-BI-10002949,2,0,0,0,24-06-2022
616,617,30-01-2022,Second Class,Corporate,United States,New York City,New York,10011,East,Furniture,Furnishings,FUR-FU-10003849,2,1.6,38.4,8.4,30-01-2022
617,618,20-03-2023,Second Class,Corporate,United States,New York City,New York,10011,East,Furniture,Furnishings,FUR-FU-10000010,2,0.4,9.6,-0.4,20-03-2023
618,619,18-11-2023,Second Class,Corporate,United States,New York City,New York,10011,East,Office Supplies,Binders,OFF-BI-10002824,9,3.3,106.7,6.7,18-11-2023
619,620,23-09-2023,Second Class,Corporate,United States,New York City,New York,10011,East,Technology,Phones,TEC-PH-10002538,1,1.6,38.4,8.4,23-09-2023
620,621,04-06-2022,Second Class,Corporate,United States,New York City,New York,10011,East,Furniture,Furnishings,FUR-FU-10000521,3,1.8,88.2,8.2,04-06-2022
621,622,01-01-2023,Standard Class,Consumer,United States,Chicago,Illinois,60610,Central,Office Supplies,Binders,OFF-BI-10002103,5,0.3,9.7,-0.3,01-01-2023
622,623,06-07-2022,Standard Class,Corporate,United States,Dearborn,Michigan,48126,Central,Furniture,Chairs,FUR-CH-10004853,2,9,291,21,06-07-2022
623,624,24-07-2023,Standard Class,Corporate,United States,Dearborn,Michigan,48126,Central,Office Supplies,Appliances,OFF-AP-10000179,5,22.4,537.6,47.6,24-07-2023
624,625,12-12-2022,Standard Class,Corporate,United States,Dearborn,Michigan,48126,Central,Office Supplies,Storage,OFF-ST-10001272,4,10.4,509.6,69.6,12-12-2022
625,626,27-08-2022,Standard Class,Corporate,United States,Dearborn,Michigan,48126,Central,Office Supplies,Art,OFF-AR-10004042,9,4.8,155.2,5.2,27-08-2022
626,627,17-02-2022,Standard Class,Home Office,United States,New York City,New York,10009,East,Furniture,Furnishings,FUR-FU-10000221,7,1.6,38.4,8.4,17-02-2022
627,628,04-01-2023,Standard Class,Consumer,United States,Seattle,Washington,98115,West,Office Supplies,Appliances,OFF-AP-10001563,2,3,97,17,04-01-2023
628,629,02-04-2023,Standard Class,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Binders,OFF-BI-10000605,5,1,19,-1,02-04-2023
629,630,21-04-2022,Standard Class,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Paper,OFF-PA-10002615,3,0.4,9.6,-0.4,21-04-2022
630,631,17-11-2023,Second Class,Consumer,United States,Aurora,Colorado,80013,West,Office Supplies,Storage,OFF-ST-10001963,3,4.8,235.2,35.2,17-11-2023
631,632,24-10-2022,Second Class,Consumer,United States,Aurora,Colorado,80013,West,Technology,Accessories,TEC-AC-10001267,5,4.8,115.2,5.2,24-10-2022
632,633,18-12-2022,Second Class,Consumer,United States,Aurora,Colorado,80013,West,Technology,Phones,TEC-PH-10002103,4,15,285,25,18-12-2022
633,634,18-08-2022,Second Class,Consumer,United States,Miami,Florida,33180,South,Technology,Accessories,TEC-AC-10002857,3,0.4,19.6,-0.4,18-08-2022
634,635,17-02-2022,Second Class,Consumer,United States,Miami,Florida,33180,South,Office Supplies,Labels,OFF-LA-10003930,3,12,228,38,17-02-2022
635,636,21-01-2023,Second Class,Corporate,United States,Warner Robins,Georgia,31088,South,Furniture,Chairs,FUR-CH-10001482,3,7.8,382.2,62.2,21-01-2023
636,637,19-02-2023,Standard Class,Consumer,United States,Aurora,Colorado,80013,West,Office Supplies,Binders,OFF-BI-10001989,3,1,19,-1,19-02-2023
637,638,08-07-2022,Standard Class,Consumer,United States,Aurora,Colorado,80013,West,Office Supplies,Appliances,OFF-AP-10003287,3,2.4,117.6,7.6,08-07-2022
638,639,25-05-2023,Standard Class,Home Office,United States,Vallejo,California,94591,West,Furniture,Furnishings,FUR-FU-10000576,5,21,1029,29,25-05-2023
639,640,18-01-2022,Standard Class,Home Office,United States,Vallejo,California,94591,West,Office Supplies,Binders,OFF-BI-10004728,4,0.6,19.4,-0.6,18-01-2022
640,641,14-02-2023,Standard Class,Corporate,United States,Minneapolis,Minnesota,55407,Central,Furniture,Furnishings,FUR-FU-10000732,3,0.8,19.2,-0.8,14-02-2023
641,642,15-12-2022,Second Class,Consumer,United States,Mission Viejo,California,92691,West,Office Supplies,Storage,OFF-ST-10000585,2,16.5,313.5,13.5,15-12-2022
642,643,19-01-2022,Second Class,Consumer,United States,Mission Viejo,California,92691,West,Office Supplies,Labels,OFF-LA-10002787,7,1.2,28.8,8.8,19-01-2022
